id,country,job_role,ai_specialization,experience_level,experience_years,salary_usd,bonus_usd,education_required,industry,company_size,interview_rounds,year,work_mode,weekly_hours,company_rating,job_openings,hiring_difficulty_score,layoff_risk,ai_adoption_score,company_funding_billion,economic_index,ai_maturity_years,offer_acceptance_rate,tax_rate_percent,vacation_days,skill_demand_score,automation_risk,job_security_score,career_growth_score,work_life_balance_score,promotion_speed,salary_percentile,cost_of_living_index,employee_satisfaction
50238,Brazil,Data Analyst,Reinforcement Learning,Lead,16,54878,6115,Bachelor,Energy,Medium,5,2021,Remote,36.8,4.21,9,56.57579343068626,0.153,92,2.82,75.15,4,83.44,25.8,11,52,2,82,57,86,35,47,1.15,75
50239,Australia,Data Analyst,NLP,Mid,3,63346,11348,Bachelor,Healthcare,Large,7,2024,Hybrid,41.4,3.6,10,56.281657906066336,0.156,70,4.58,91.97,6,89.2,27.1,12,91,83,82,60,81,18,45,1.74,81
50263,France,Data Analyst,Forecasting,Lead,13,91284,11071,Master,Finance,Small,7,2024,Onsite,38.7,4.71,10,47.38585437986788,0.11,91,8.58,65.14,3,83.33,20.3,28,99,80,77,86,91,58,36,1.85,86
50266,Netherlands,Data Analyst,Reinforcement Learning,Entry,1,43407,5010,PhD,Healthcare,Small,4,2020,Hybrid,41.0,3.94,17,41.319958216058495,0.363,74,0.27,62.19,8,63.89,39.3,18,18,7,55,51,72,31,34,0.55,62
50271,France,Data Analyst,Computer Vision,Senior,11,73754,6065,Diploma,Gaming,Medium,2,2020,Onsite,50.1,4.04,6,40.58886644181971,0.104,79,5.62,50.39,10,70.27,33.7,22,59,30,82,65,58,37,43,1.36,69
50273,Germany,Data Analyst,Analytics,Lead,19,109657,9869,Diploma,Gaming,Small,2,2022,Hybrid,49.4,4.76,10,41.39656609516322,0.077,72,7.08,52.2,9,61.41,31.5,16,89,36,89,62,57,49,62,1.02,71
50276,UK,Data Analyst,Reinforcement Learning,Senior,7,87091,11957,Diploma,Retail,Large,6,2026,Onsite,47.7,4.34,10,68.03084447094044,0.125,55,5.08,75.11,14,55.74,21.1,26,73,26,89,46,61,47,93,1.3,74
50277,Australia,Data Analyst,Computer Vision,Entry,0,42652,5971,Bootcamp,Education,Large,6,2022,Hybrid,51.3,4.25,33,52.08791962036216,0.297,78,0.9,96.71,8,61.65,39.2,27,47,44,73,51,58,28,63,1.59,68
50284,Brazil,Data Analyst,Generative AI,Senior,9,43879,3897,Bootcamp,Finance,Startup,5,2025,Hybrid,48.8,4.19,23,24.59676423675858,0.107,81,4.96,67.74,4,65.37,24.1,18,61,26,70,60,54,41,100,1.35,64
50286,UAE,Data Analyst,LLM,Lead,15,90780,12163,PhD,Tech,Enterprise,5,2020,Remote,37.2,4.29,23,30.84694949167581,0.07,65,1.27,86.73,5,78.62,31.5,10,18,70,89,35,94,28,66,1.26,83
50290,Canada,Data Analyst,LLM,Mid,5,82603,9367,Bachelor,Retail,Large,7,2021,Remote,43.3,3.78,25,58.92977975393867,0.235,67,5.17,60.0,8,68.89,27.5,28,51,53,67,56,73,18,27,0.54,69
50302,UAE,Data Analyst,Forecasting,Mid,5,54027,9539,PhD,Automotive,Startup,7,2020,Onsite,50.5,4.02,18,77.61968996694216,0.174,39,7.88,51.59,12,73.39,16.7,10,64,95,70,51,51,46,89,2.22,61
50303,Germany,Data Analyst,Generative AI,Entry,1,52120,11010,Bootcamp,Education,Startup,2,2025,Onsite,53.3,4.53,15,57.270415448842726,0.387,71,7.04,99.42,6,77.2,28.4,14,41,15,59,65,56,44,75,1.71,67
50310,UAE,Data Analyst,Forecasting,Entry,0,48024,9268,Bootcamp,Gaming,Large,5,2024,Hybrid,47.5,3.96,31,54.14650075349292,0.349,95,6.44,50.94,7,93.48,23.4,28,48,32,68,76,57,22,10,2.47,66
50314,Canada,Data Analyst,Forecasting,Lead,12,119255,14588,Bootcamp,Telecom,Medium,6,2021,Remote,52.8,4.7,19,58.00032984763443,0.135,76,7.15,61.67,14,57.58,19.1,19,81,39,71,59,52,29,61,2.42,67
50326,UK,Data Analyst,Generative AI,Lead,17,120317,22893,Bootcamp,Telecom,Large,5,2020,Onsite,41.5,3.43,3,40.67689166488046,0.091,72,3.83,52.54,12,62.64,36.4,17,18,33,86,53,71,43,81,1.06,71
50333,Brazil,Data Analyst,Analytics,Lead,12,44862,6267,Diploma,Energy,Enterprise,5,2021,Remote,39.1,3.33,12,51.85345648548334,0.045,61,4.53,98.11,6,79.03,31.2,21,84,89,76,45,94,26,29,1.34,68
50367,UK,Data Analyst,MLOps,Senior,6,59785,5147,Bachelor,Healthcare,Large,3,2020,Remote,40.7,3.86,23,52.63403279104328,0.0,70,4.33,97.0,4,92.71,24.4,17,69,24,98,63,92,32,98,0.98,71
50369,Australia,Data Analyst,Reinforcement Learning,Mid,5,74872,13883,Diploma,Telecom,Startup,4,2021,Remote,37.1,4.8,15,44.98208145460488,0.139,70,4.43,69.27,5,55.11,12.6,22,9,84,69,45,73,41,67,1.94,70
50374,Australia,Data Analyst,Generative AI,Entry,1,46105,7394,Diploma,Healthcare,Enterprise,5,2020,Remote,52.8,3.38,23,45.54095882361561,0.342,89,3.74,62.22,7,64.21,34.6,18,97,56,64,67,58,12,86,1.54,60
50385,UK,Data Analyst,LLM,Entry,1,49965,2533,Bachelor,Finance,Small,2,2020,Hybrid,41.4,4.41,17,53.23323943067371,0.319,59,6.42,55.32,6,80.04,22.6,21,4,86,70,60,73,33,59,1.65,62
50390,USA,Data Analyst,Reinforcement Learning,Senior,6,96785,15002,Bootcamp,Tech,Startup,2,2024,Remote,48.8,4.01,16,54.29177997240433,0.125,61,7.23,67.55,7,77.26,36.4,28,37,14,76,55,59,42,11,1.09,69
50400,Netherlands,Data Analyst,MLOps,Senior,7,60761,10003,PhD,Tech,Large,6,2020,Onsite,40.8,3.92,4,66.79876002070787,0.013,74,3.49,99.75,10,85.53,31.6,27,33,78,89,66,79,20,96,0.85,70
50401,Australia,Data Analyst,Reinforcement Learning,Lead,14,102448,21854,Bachelor,Telecom,Small,6,2026,Remote,53.2,4.8,28,52.11419047043835,0.077,83,7.83,73.03,12,85.23,39.8,30,4,80,80,81,53,28,49,2.23,74
50411,Canada,Data Analyst,Generative AI,Mid,3,64285,11380,Bachelor,Consulting,Medium,5,2022,Remote,49.2,4.51,23,60.24453256622046,0.198,64,3.29,63.26,12,59.56,31.3,17,75,24,71,49,61,25,9,2.08,69
50420,Netherlands,Data Analyst,LLM,Mid,4,65311,6304,Diploma,Energy,Medium,7,2023,Onsite,49.2,4.56,17,53.49227728209718,0.161,100,8.34,89.69,7,57.13,12.4,20,23,80,80,89,60,23,29,1.22,65
50422,Brazil,Data Analyst,Generative AI,Senior,10,38381,2381,PhD,Energy,Startup,7,2023,Remote,54.0,4.04,16,54.10787498750868,0.059,62,9.2,50.09,11,94.73,38.3,13,58,19,78,72,41,65,68,2.2,59
50431,France,Data Analyst,Reinforcement Learning,Senior,6,73142,4160,Bachelor,Retail,Small,5,2025,Onsite,51.5,3.44,25,91.5338343775125,0.058,87,3.25,66.37,7,79.18,12.3,26,77,65,84,53,64,22,3,1.28,61
50453,Japan,Data Analyst,Reinforcement Learning,Lead,13,109103,23607,Master,Consulting,Large,4,2020,Onsite,51.6,3.35,18,78.59109735372584,0.037,72,4.14,77.15,7,68.19,37.7,16,78,37,87,53,52,30,64,1.95,76
50457,Canada,Data Analyst,NLP,Mid,5,81844,6205,Bootcamp,Energy,Enterprise,2,2023,Onsite,48.8,4.17,25,51.45750467923089,0.236,45,3.2,96.78,12,69.3,30.0,30,18,20,78,47,70,33,54,2.37,79
50482,Singapore,Data Analyst,Generative AI,Entry,1,60777,4170,Master,Automotive,Enterprise,2,2024,Hybrid,37.6,4.63,23,54.31836489948436,0.379,74,7.66,52.17,6,82.15,21.5,17,52,15,67,75,85,25,44,0.73,63
50485,India,Data Analyst,Generative AI,Entry,1,28000,4858,Master,Education,Startup,7,2025,Onsite,50.1,3.36,23,42.624645004043565,0.386,55,0.57,97.34,13,80.79,24.4,20,49,7,50,41,50,38,22,0.73,63
50510,Brazil,Data Analyst,LLM,Mid,5,28000,1695,Bootcamp,Healthcare,Startup,2,2020,Onsite,46.4,4.64,16,65.21670242349224,0.21,100,3.79,85.6,13,56.09,24.4,15,10,82,66,71,61,69,74,1.29,72
50513,Canada,Data Analyst,Generative AI,Mid,5,60667,6875,Bachelor,Healthcare,Medium,4,2023,Hybrid,44.3,4.29,13,55.39942308366498,0.117,77,7.67,55.26,5,58.7,37.7,18,12,16,81,81,67,46,32,2.46,74
50520,India,Data Analyst,MLOps,Lead,13,47813,2450,Bootcamp,Automotive,Large,4,2020,Onsite,48.3,4.31,40,43.29007581290984,0.057,82,3.13,98.49,3,90.51,38.3,19,68,13,86,57,63,19,60,0.83,72
50544,UK,Data Analyst,Computer Vision,Senior,8,88746,15374,Diploma,Telecom,Small,4,2026,Remote,46.9,3.26,14,18.00355271987695,0.111,82,2.74,71.73,10,60.97,37.0,17,77,22,78,61,59,36,88,0.99,70
50570,Canada,Data Analyst,NLP,Entry,0,44271,7303,Bachelor,Gaming,Medium,2,2020,Remote,43.2,3.57,16,78.72459282647173,0.364,60,3.91,89.08,8,57.91,36.6,12,35,3,65,43,69,44,76,1.22,70
50586,Netherlands,Data Analyst,Generative AI,Entry,1,46699,7804,Master,Education,Medium,3,2020,Hybrid,52.0,4.75,16,60.36203960172275,0.291,73,8.57,83.94,13,72.95,28.9,25,24,33,72,72,52,38,39,1.57,67
50587,Canada,Data Analyst,Reinforcement Learning,Mid,3,60773,9721,Master,Telecom,Medium,3,2026,Onsite,55.0,4.16,23,52.76416682828819,0.18,95,7.26,69.36,12,60.99,15.1,13,85,71,61,87,53,38,99,1.32,60
50588,Netherlands,Data Analyst,Generative AI,Lead,19,137347,7522,PhD,Automotive,Startup,6,2022,Hybrid,36.4,3.25,26,48.42933486920054,0.117,62,7.34,51.96,3,70.29,22.0,24,76,92,70,47,86,76,51,2.24,74
50590,UK,Data Analyst,Computer Vision,Senior,6,64374,14097,PhD,Telecom,Startup,5,2026,Hybrid,45.5,4.18,25,67.50729904957527,0.104,61,3.22,70.1,14,57.4,35.8,24,53,94,80,37,67,49,61,1.5,68
50591,Singapore,Data Analyst,Generative AI,Entry,1,60071,9136,Bootcamp,Consulting,Enterprise,6,2026,Remote,38.5,3.22,9,67.24994725226267,0.385,79,7.76,92.26,11,92.48,39.6,16,1,30,63,59,98,12,2,1.74,73
50609,Germany,Data Analyst,Generative AI,Senior,11,89545,11289,Bootcamp,Education,Medium,4,2026,Remote,41.3,3.3,21,51.73579780099379,0.129,75,8.85,83.03,13,74.6,21.1,12,17,97,85,77,81,21,19,2.13,70
50613,UAE,Data Analyst,Generative AI,Mid,4,49845,8234,Diploma,Retail,Startup,7,2025,Hybrid,50.6,4.17,1,81.49837574262028,0.146,86,9.35,81.58,4,91.38,40.6,11,72,22,69,76,50,42,72,1.95,52
50615,Canada,Data Analyst,Generative AI,Senior,6,82673,9954,PhD,Tech,Enterprise,5,2021,Hybrid,39.2,4.56,29,47.33881239768631,0.0,60,7.64,71.38,10,77.07,40.7,24,61,43,85,63,92,16,27,1.71,77
50624,USA,Data Analyst,Generative AI,Entry,1,68290,10167,Master,Retail,Large,2,2024,Hybrid,36.7,3.99,19,26.85092478572045,0.398,71,8.79,51.7,14,68.49,29.2,22,17,94,68,75,91,29,68,0.5,79
50633,UK,Data Analyst,NLP,Mid,4,51318,5731,Bachelor,Telecom,Small,6,2021,Remote,47.8,4.15,6,39.02956569443343,0.123,68,8.07,91.17,10,94.28,37.6,17,47,26,89,64,60,21,72,0.85,69
50655,Brazil,Data Analyst,MLOps,Lead,14,46300,4721,Bootcamp,Finance,Startup,2,2023,Hybrid,54.1,4.18,4,62.637613180935766,0.095,68,2.83,73.07,12,83.9,15.9,21,13,4,66,49,43,67,74,1.49,63
50659,Japan,Data Analyst,Forecasting,Mid,3,57778,11344,Master,Retail,Medium,3,2026,Onsite,44.1,4.32,23,87.13267776240622,0.199,100,6.81,95.29,7,70.82,34.3,25,100,42,73,75,71,26,39,1.92,75
50686,Brazil,Data Analyst,Analytics,Entry,1,28000,5508,Bootcamp,Education,Startup,7,2025,Hybrid,45.2,4.54,24,18.732220260482748,0.414,56,7.44,85.66,8,75.98,35.2,22,64,45,47,54,67,39,40,2.04,65
50708,Australia,Data Analyst,NLP,Senior,10,88449,15565,Master,Gaming,Enterprise,6,2025,Hybrid,50.4,4.72,21,64.62612311601532,0.092,75,3.79,65.98,13,90.99,28.4,14,63,6,82,66,62,51,85,0.58,66
50729,UAE,Data Analyst,Analytics,Entry,0,34686,6362,Diploma,Finance,Enterprise,4,2025,Hybrid,43.5,4.53,13,29.302024421204067,0.362,54,7.54,92.55,9,85.74,13.1,15,61,96,69,55,83,36,28,1.82,68
50731,Japan,Data Analyst,Generative AI,Lead,17,128064,8996,Master,Finance,Startup,3,2024,Hybrid,44.3,4.35,22,54.96441011291486,0.13,82,8.97,94.28,5,61.63,38.5,13,47,65,73,75,70,50,51,0.91,76
50733,Singapore,Data Analyst,Generative AI,Senior,7,77684,11602,Bootcamp,Retail,Large,7,2022,Hybrid,52.0,3.74,9,68.08881695170142,0.0,68,3.33,56.94,14,80.02,38.6,28,17,46,83,59,50,47,13,2.26,75
50742,Netherlands,Data Analyst,Reinforcement Learning,Senior,8,81017,9187,PhD,Tech,Enterprise,7,2024,Onsite,54.6,4.39,7,64.03530490006979,0.114,69,0.42,94.27,3,85.76,16.4,25,83,45,74,41,56,32,12,1.83,65
50748,Canada,Data Analyst,NLP,Senior,10,104924,12982,Bachelor,Consulting,Large,4,2025,Remote,39.2,3.31,24,55.34778717962241,0.076,75,8.48,87.0,3,59.04,35.0,15,2,90,80,72,81,39,73,1.93,74
50778,France,Data Analyst,LLM,Mid,3,56238,8244,Diploma,Consulting,Startup,6,2021,Remote,43.4,4.1,2,47.766237400568734,0.287,80,6.73,81.97,9,82.71,36.2,27,87,1,54,73,57,23,48,2.28,59
50779,Singapore,Data Analyst,Computer Vision,Lead,18,140216,10182,Bootcamp,Education,Large,7,2021,Onsite,50.2,4.08,17,55.979472482809776,0.055,91,3.07,75.91,9,64.99,36.6,11,83,13,90,53,59,30,17,1.54,83
50802,Japan,Data Analyst,Forecasting,Entry,1,41876,6090,PhD,Energy,Startup,3,2020,Onsite,43.6,4.27,24,68.27581286056018,0.322,61,1.68,71.73,9,90.37,23.8,15,11,69,56,53,71,42,17,1.48,72
50813,Australia,Data Analyst,LLM,Mid,3,66266,11687,Diploma,Education,Enterprise,5,2025,Onsite,54.2,4.07,16,51.14548090081776,0.226,73,0.92,90.17,3,94.75,16.8,16,65,22,78,54,60,45,48,2.08,73
50815,India,Data Analyst,Computer Vision,Entry,1,28000,1416,PhD,Finance,Medium,4,2023,Hybrid,41.6,4.44,28,46.01311492713529,0.408,59,8.43,87.58,11,65.93,36.3,17,40,53,65,77,81,40,76,2.3,63
50818,UAE,Data Analyst,LLM,Entry,1,42713,2379,Diploma,Consulting,Startup,4,2023,Remote,53.2,3.57,18,65.34722915570173,0.369,72,1.07,67.67,5,82.97,38.8,24,64,18,64,43,53,46,3,1.09,58
50819,UAE,Data Analyst,Computer Vision,Senior,8,74035,8285,Diploma,Energy,Enterprise,5,2025,Hybrid,39.7,3.46,6,50.708515982371225,0.087,72,4.06,100.0,9,81.31,34.3,19,63,65,78,44,98,26,42,1.21,70
50822,Germany,Data Analyst,MLOps,Lead,18,135736,17869,Bachelor,Telecom,Enterprise,6,2023,Remote,37.2,4.22,16,61.128308040303565,0.0,58,8.5,54.23,5,81.64,40.1,25,88,37,91,68,97,55,11,0.65,90
50827,Germany,Data Analyst,LLM,Entry,1,39389,6624,Diploma,Education,Large,2,2024,Hybrid,46.0,3.63,14,62.33251817296,0.357,73,1.26,77.34,4,85.21,29.5,25,59,63,58,46,75,12,9,0.94,67
50830,India,Data Analyst,Forecasting,Entry,1,28000,5086,Diploma,Consulting,Startup,6,2023,Onsite,43.9,4.53,18,69.05196065795056,0.368,90,5.21,82.69,5,93.49,20.2,25,65,91,48,66,57,63,96,0.76,58
50835,Australia,Data Analyst,NLP,Entry,0,51132,10363,Bootcamp,Education,Small,6,2021,Onsite,39.0,3.31,14,47.75704247099064,0.373,63,4.78,88.79,7,63.43,19.4,15,65,39,67,53,76,47,11,1.15,70
50839,UK,Data Analyst,Analytics,Lead,19,114523,18551,Bachelor,Telecom,Enterprise,7,2021,Hybrid,40.3,4.22,17,58.6637115664583,0.085,64,1.11,45.32,6,74.17,21.3,28,63,78,80,25,82,50,41,1.94,86
50844,Japan,Data Analyst,LLM,Entry,1,46922,6762,Master,Tech,Large,6,2024,Hybrid,47.2,3.61,15,61.17551182171727,0.4,59,2.85,81.0,3,89.38,31.4,30,97,61,64,39,78,26,53,0.75,68
50845,Japan,Data Analyst,NLP,Lead,18,126484,7298,Bachelor,Automotive,Startup,5,2022,Hybrid,41.3,4.12,32,59.27321947155271,0.094,70,2.54,71.98,14,61.7,39.6,24,94,4,78,53,74,46,45,2.02,70
50846,Netherlands,Data Analyst,Reinforcement Learning,Mid,4,55002,4723,Master,Finance,Startup,6,2026,Hybrid,47.1,4.42,36,86.16923977185185,0.143,46,4.69,91.32,5,76.97,13.0,23,88,74,77,34,46,48,18,0.81,74
50848,USA,Data Analyst,Forecasting,Senior,8,83425,6318,Diploma,Energy,Small,4,2026,Onsite,52.1,4.23,12,84.3433760388439,0.047,82,6.84,99.07,12,92.34,14.8,18,30,57,82,72,61,34,91,0.99,64
50860,India,Data Analyst,LLM,Mid,5,32266,5744,Diploma,Retail,Medium,2,2023,Onsite,53.5,4.09,26,51.4046154808243,0.197,55,4.7,80.47,10,75.82,20.9,15,53,54,77,37,55,33,24,1.94,58
50893,Australia,Data Analyst,NLP,Entry,1,52526,11216,PhD,Telecom,Enterprise,6,2024,Hybrid,53.2,3.86,13,54.33334032337783,0.428,79,5.27,80.56,13,59.11,16.0,16,71,61,56,63,56,19,65,1.31,58
50894,Australia,Data Analyst,MLOps,Mid,3,67955,10702,Bachelor,Energy,Large,4,2024,Remote,36.7,4.12,18,13.120993772536188,0.184,67,2.71,54.09,7,66.83,33.1,20,16,74,73,45,89,19,50,1.07,86
50907,Singapore,Data Analyst,Reinforcement Learning,Lead,16,144678,15944,Bootcamp,Automotive,Large,3,2024,Remote,40.5,4.29,18,45.0332144901702,0.0,81,2.46,99.41,8,86.7,27.3,22,93,8,90,63,75,69,68,1.8,97
50909,UK,Data Analyst,Computer Vision,Mid,5,55598,12082,PhD,Energy,Large,6,2021,Hybrid,38.0,3.69,25,45.4357886607758,0.248,47,8.52,65.99,13,79.78,19.6,26,32,86,61,54,80,21,30,1.05,55
50925,UK,Data Analyst,Reinforcement Learning,Mid,4,56664,8339,PhD,Automotive,Startup,6,2022,Remote,36.6,4.67,20,92.09067220117768,0.183,54,4.08,48.7,4,58.78,24.4,27,30,93,70,40,85,37,69,0.82,78
50928,USA,Data Analyst,Reinforcement Learning,Mid,2,80113,10871,PhD,Gaming,Small,2,2025,Hybrid,44.2,4.29,17,66.56402555860416,0.17,67,4.49,64.18,12,57.79,15.3,25,36,61,78,51,76,49,5,0.87,81
50935,Australia,Data Analyst,MLOps,Entry,0,41548,2630,PhD,Education,Enterprise,7,2021,Remote,36.5,4.53,16,28.6423081861444,0.45,41,2.31,83.12,7,72.8,17.4,18,56,28,60,25,93,12,9,0.94,74
50939,Canada,Data Analyst,Analytics,Entry,1,60883,10817,Master,Retail,Large,3,2021,Remote,50.8,4.06,16,52.41370113948797,0.417,53,5.16,86.55,4,71.27,37.6,28,88,60,58,41,56,42,3,1.73,65
50942,Brazil,Data Analyst,LLM,Entry,1,29469,4982,Diploma,Healthcare,Small,5,2025,Remote,53.7,4.44,31,46.47274910289124,0.386,52,4.15,60.53,4,82.74,19.9,23,84,12,65,45,51,19,24,1.02,62
50972,Canada,Data Analyst,Generative AI,Senior,10,74328,9821,Bootcamp,Gaming,Medium,2,2026,Remote,39.5,3.21,23,47.40100914466608,0.194,63,0.8,51.24,7,57.99,20.1,15,64,30,75,40,82,59,80,0.84,65
50987,Singapore,Data Analyst,NLP,Senior,8,73149,11272,Bootcamp,Healthcare,Enterprise,5,2026,Hybrid,45.7,3.47,12,64.2460821275869,0.066,72,5.29,94.9,5,84.46,14.9,24,91,2,95,56,74,38,63,1.63,71
51003,France,Data Analyst,Analytics,Entry,1,43220,2868,Bachelor,Energy,Medium,6,2024,Onsite,44.1,4.6,18,69.12506863889648,0.436,68,6.61,96.98,3,93.16,15.5,25,76,50,65,56,73,40,20,0.84,71
51009,Germany,Data Analyst,NLP,Senior,11,97592,16833,PhD,Consulting,Small,5,2020,Onsite,36.8,3.53,6,49.92028785466083,0.108,80,8.36,94.04,4,74.75,22.6,28,52,50,81,70,77,48,7,0.85,72
51013,Japan,Data Analyst,MLOps,Mid,3,47050,2965,PhD,Telecom,Startup,7,2023,Remote,50.5,3.6,13,55.46466677762395,0.122,84,0.72,68.61,13,70.3,28.3,27,92,80,66,53,53,32,13,2.12,68
51014,Singapore,Data Analyst,Analytics,Senior,9,87279,17192,Bachelor,Finance,Medium,4,2023,Remote,47.8,4.26,2,29.722384011738026,0.0,69,8.94,85.09,13,72.54,16.7,29,8,43,90,60,79,48,63,2.25,79
51020,France,Data Analyst,Reinforcement Learning,Entry,0,45936,9058,Bachelor,Finance,Startup,4,2020,Hybrid,53.1,3.62,11,72.73528054295355,0.382,63,3.64,92.45,9,69.06,35.3,29,57,68,58,47,52,52,60,0.79,58
51027,India,Data Analyst,MLOps,Lead,12,32158,3137,Bachelor,Finance,Startup,7,2022,Remote,41.6,3.29,3,79.78917403291064,0.04,65,3.55,49.77,14,56.73,35.2,27,96,41,80,52,74,74,61,0.78,71
51040,Singapore,Data Analyst,Analytics,Mid,2,54677,4890,Diploma,Tech,Small,6,2021,Remote,37.1,3.38,26,39.21825942668261,0.149,93,8.59,99.17,8,76.6,21.1,26,25,39,84,82,88,16,77,1.83,70
51056,India,Data Analyst,Analytics,Entry,0,28000,4935,Diploma,Education,Small,5,2022,Onsite,45.1,4.35,22,39.19353511903377,0.379,83,5.1,90.26,9,80.61,21.9,16,100,71,68,58,65,29,22,1.68,67
51061,Netherlands,Data Analyst,NLP,Senior,8,64421,6502,Bachelor,Consulting,Startup,4,2023,Onsite,36.9,4.77,36,54.88323433466431,0.056,80,6.68,77.3,12,68.8,38.3,14,65,45,83,68,86,61,2,2.21,83
51068,Australia,Data Analyst,Forecasting,Senior,7,71761,15414,Bachelor,Tech,Enterprise,6,2020,Onsite,36.5,3.44,5,26.44216461709713,0.146,62,7.65,46.65,7,67.85,34.8,27,88,21,81,66,98,29,76,0.58,69
51070,Japan,Data Analyst,LLM,Mid,2,43806,4717,Diploma,Healthcare,Startup,3,2021,Hybrid,54.1,4.18,1,45.09832939636971,0.225,77,1.56,93.26,9,71.77,14.1,16,98,18,63,50,38,40,95,2.14,58
51082,India,Data Analyst,MLOps,Entry,1,28000,2448,Diploma,Consulting,Large,2,2026,Onsite,40.9,3.87,13,64.54561343092507,0.446,69,3.1,73.74,13,58.74,20.7,22,16,91,61,45,77,60,40,1.03,62
51106,UK,Data Analyst,LLM,Entry,0,38027,2442,Master,Consulting,Large,7,2024,Remote,49.1,3.94,9,43.70409085406591,0.364,64,2.32,67.07,8,77.0,16.0,19,21,47,66,50,60,46,90,0.57,55
51107,USA,Data Analyst,MLOps,Entry,1,58439,12781,Master,Finance,Enterprise,3,2023,Remote,51.0,3.43,10,71.44745311654351,0.324,66,5.75,74.96,14,77.08,12.9,20,46,64,65,64,66,12,55,1.82,67
51112,Canada,Data Analyst,NLP,Entry,0,50858,4242,PhD,Retail,Enterprise,2,2026,Hybrid,47.5,4.46,28,54.27690830018521,0.323,66,3.88,70.14,12,61.17,17.1,28,23,85,58,54,75,23,2,2.09,77
51115,France,Data Analyst,Forecasting,Mid,2,56420,3151,Bachelor,Gaming,Small,6,2025,Onsite,43.3,4.29,18,50.23578037482967,0.173,73,3.85,62.26,8,82.85,41.9,20,4,38,81,52,67,18,78,2.24,69
51138,France,Data Analyst,LLM,Entry,0,42028,4622,PhD,Gaming,Startup,2,2022,Remote,40.5,3.83,24,71.14555233836977,0.393,43,5.54,63.59,3,57.12,20.6,12,58,16,47,41,75,26,52,0.93,58
51141,Germany,Data Analyst,LLM,Senior,9,82712,5207,PhD,Telecom,Startup,2,2020,Onsite,50.3,4.38,12,36.9375892209968,0.052,67,5.8,70.7,13,56.0,15.9,19,42,44,71,57,60,66,72,2.23,70
51166,Australia,Data Analyst,MLOps,Mid,3,54937,10486,Master,Healthcare,Enterprise,6,2021,Hybrid,39.0,3.68,16,69.73498997692774,0.117,73,0.35,63.29,14,92.99,29.7,16,71,23,68,51,96,34,80,2.24,76
51170,Japan,Data Analyst,Reinforcement Learning,Mid,4,58538,9304,Master,Energy,Small,3,2021,Remote,44.8,4.14,5,32.565527951883354,0.196,73,8.7,71.4,4,75.48,35.2,13,18,56,75,68,68,51,59,1.64,63
51175,Germany,Data Analyst,Analytics,Lead,12,108982,10370,Master,Telecom,Small,5,2021,Hybrid,50.3,3.24,33,47.532002708658624,0.084,64,6.0,71.48,7,77.43,28.7,30,39,18,87,63,58,31,28,1.25,70
51178,Germany,Data Analyst,LLM,Lead,13,107618,7801,Diploma,Energy,Enterprise,6,2022,Hybrid,46.2,4.26,20,66.15087360333001,0.081,70,7.96,45.91,3,74.5,14.2,22,52,74,86,56,71,18,76,1.97,76
51217,Japan,Data Analyst,Reinforcement Learning,Lead,16,86132,8959,Diploma,Tech,Startup,3,2023,Remote,54.0,4.41,8,49.36054228893335,0.037,88,8.49,56.15,4,88.08,18.4,24,78,32,77,70,46,55,67,2.24,59
51245,France,Data Analyst,NLP,Entry,0,36057,6091,Bootcamp,Energy,Startup,4,2020,Hybrid,49.6,4.44,11,66.67808847681638,0.359,55,6.66,57.08,3,70.6,19.5,25,52,24,61,58,53,34,92,1.41,58
51249,Canada,Data Analyst,Generative AI,Senior,11,92454,13118,PhD,Consulting,Startup,6,2025,Onsite,49.9,3.95,10,75.80068778655523,0.013,63,3.0,98.61,12,85.16,40.9,17,58,52,74,42,53,73,40,0.75,59
51257,Canada,Data Analyst,Reinforcement Learning,Senior,7,87974,5638,Bootcamp,Automotive,Medium,6,2023,Onsite,43.1,4.04,11,64.25440787338235,0.062,79,3.42,84.12,14,78.11,29.6,10,32,37,83,63,77,67,54,1.24,70
51260,Singapore,Data Analyst,Generative AI,Mid,2,52403,9994,Diploma,Healthcare,Medium,7,2025,Onsite,53.1,4.43,7,49.27482634221627,0.169,70,8.14,88.82,6,91.79,41.2,13,70,91,77,69,62,30,85,0.66,68
51274,Singapore,Data Analyst,NLP,Entry,1,55154,11945,Bootcamp,Gaming,Enterprise,2,2026,Remote,43.7,3.21,28,90.7265754042308,0.38,44,3.09,61.35,3,94.16,19.3,28,56,65,61,41,92,28,52,1.51,72
51282,Brazil,Data Analyst,Generative AI,Senior,9,48963,3389,PhD,Gaming,Medium,4,2024,Hybrid,38.9,3.82,21,30.158264906318,0.144,64,3.8,66.15,5,71.17,26.2,21,10,55,77,53,82,42,62,2.4,72
51285,Brazil,Data Analyst,NLP,Senior,11,48205,9292,Bootcamp,Consulting,Enterprise,2,2025,Onsite,45.2,3.38,15,38.75346779035679,0.022,83,4.84,65.83,12,86.78,40.7,24,65,14,81,56,81,14,80,0.96,82
51315,UK,Data Analyst,Generative AI,Entry,1,41505,5158,Master,Healthcare,Medium,6,2022,Onsite,49.7,3.46,18,46.40111367680963,0.327,82,6.93,68.76,6,84.06,33.6,21,18,36,63,64,60,33,91,2.19,59
